input_file,line_in_file,position_in_file,component,old_row,new_row
basins_carbon.tes,3,1,cbn_tes,"{'Line in File': '3', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'cbn_tes', 'Type': 'unknown', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}",{}
basins_carbon.tes,3,1,er_POC_para,{},"{'Line in File': '3', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'er_POC_para', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,10,ABCO2_para_sur,{},"{'Line in File': '3', 'Position in File': '10', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'ABCO2_para_sur', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,11,ABCO2_para_sub,{},"{'Line in File': '3', 'Position in File': '11', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'ABCO2_para_sub', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,12,ABP_para_sur,{},"{'Line in File': '3', 'Position in File': '12', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'ABP_para_sur', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,13,ABP_para_sub,{},"{'Line in File': '3', 'Position in File': '13', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'ABP_para_sub', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,14,ALMCO2_para_sur,{},"{'Line in File': '3', 'Position in File': '14', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'ALMCO2_para_sur', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,15,ALMCO2_para_sub,{},"{'Line in File': '3', 'Position in File': '15', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'ALMCO2_para_sub', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,16,ALSLNCO2_para_sur,{},"{'Line in File': '3', 'Position in File': '16', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'ALSLNCO2_para_sur', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,17,ALSLNCO2_para_sub,{},"{'Line in File': '3', 'Position in File': '17', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'ALSLNCO2_para_sub', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,18,ASP_para_sur,{},"{'Line in File': '3', 'Position in File': '18', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'ASP_para_sur', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,19,ASP_para_sub,{},"{'Line in File': '3', 'Position in File': '19', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'ASP_para_sub', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,2,CFB_para,{},"{'Line in File': '3', 'Position in File': '2', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'CFB_para', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,20,ALSLCO2_para,{},"{'Line in File': '3', 'Position in File': '20', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'ALSLCO2_para', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,21,APCO2_para,{},"{'Line in File': '3', 'Position in File': '21', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'APCO2_para', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,22,ASCO2_para,{},"{'Line in File': '3', 'Position in File': '22', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'ASCO2_para', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,23,PRMT_51_para,{},"{'Line in File': '3', 'Position in File': '23', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'PRMT_51_para', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,24,PRMT_45_para,{},"{'Line in File': '3', 'Position in File': '24', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'PRMT_45_para', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,25,BMR_para_sur,{},"{'Line in File': '3', 'Position in File': '25', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'BMR_para_sur', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,26,BMR_para_sub,{},"{'Line in File': '3', 'Position in File': '26', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'BMR_para_sub', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,27,HPR_para,{},"{'Line in File': '3', 'Position in File': '27', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'HPR_para', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,28,HSR_para,{},"{'Line in File': '3', 'Position in File': '28', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'HSR_para', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,29,LMR_para_sur,{},"{'Line in File': '3', 'Position in File': '29', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'LMR_para_sur', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,3,Sf_para_sur,{},"{'Line in File': '3', 'Position in File': '3', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'Sf_para_sur', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,30,LMR_para_sub,{},"{'Line in File': '3', 'Position in File': '30', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'LMR_para_sub', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,31,LSR_para_sur,{},"{'Line in File': '3', 'Position in File': '31', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'LSR_para_sur', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,32,LSR_para_sub,{},"{'Line in File': '3', 'Position in File': '32', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'LSR_para_sub', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,33,XBM_para_sur,{},"{'Line in File': '3', 'Position in File': '33', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'XBM_para_sur', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,34,XBM_para_sub,{},"{'Line in File': '3', 'Position in File': '34', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'XBM_para_sub', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,35,XLSLF_para,{},"{'Line in File': '3', 'Position in File': '35', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'XLSLF_para', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,36,OX_aa_para,{},"{'Line in File': '3', 'Position in File': '36', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'OX_aa_para', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,37,OX_bb_para,{},"{'Line in File': '3', 'Position in File': '37', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'OX_bb_para', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,4,Sf_para_sub,{},"{'Line in File': '3', 'Position in File': '4', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'Sf_para_sub', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,5,ABL_para,{},"{'Line in File': '3', 'Position in File': '5', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'ABL_para', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,6,peroc_DIC_para,{},"{'Line in File': '3', 'Position in File': '6', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'peroc_DIC_para', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,7,peroc_DOC_para,{},"{'Line in File': '3', 'Position in File': '7', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'peroc_DOC_para', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,8,part_DOC_para,{},"{'Line in File': '3', 'Position in File': '8', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'part_DOC_para', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,9,hlife_doc_para,{},"{'Line in File': '3', 'Position in File': '9', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'cbn_tes', 'Component': 'hlife_doc_para', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'cbn_tes'}"
calibration.cal,5,1,cond,"{'Line in File': '5', 'Position in File': '1', 'Condition': 'if (nconds > 0)', 'Local (Y/N)': 'N', 'TYPE': 'cal_upd', 'Component': 'cond', 'Type': 'type(calibration_conditions)', 'Dimensions': 'allocatable', 'Swat_codetype': 'in_chg'}",{}
calibration.cal,5,1,range,{},"{'Line in File': '5', 'Position in File': '1', 'Condition': 'if (range == ""range"")', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'range', 'Type': 'character(len=10)', 'Dimensions': '-', 'Swat_codetype': '-'}"
calibration.cal,5,2,var,{},"{'Line in File': '5', 'Position in File': '2', 'Condition': 'if (range == ""range"")', 'Local (Y/N)': 'N', 'TYPE': 'cal_upd', 'Component': 'var', 'Type': 'unknown', 'Dimensions': '-', 'Swat_codetype': 'in_chg'}"
calibration.cal,5,3,val1,{},"{'Line in File': '5', 'Position in File': '3', 'Condition': 'if (range == ""range"")', 'Local (Y/N)': 'N', 'TYPE': 'cal_upd', 'Component': 'val1', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_chg'}"
calibration.cal,5,4,val2,{},"{'Line in File': '5', 'Position in File': '4', 'Condition': 'if (range == ""range"")', 'Local (Y/N)': 'N', 'TYPE': 'cal_upd', 'Component': 'val2', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_chg'}"
calibration.cal,6,1,cond,{},"{'Line in File': '6', 'Position in File': '1', 'Condition': 'if (range == ""range"")', 'Local (Y/N)': 'N', 'TYPE': 'cal_upd', 'Component': 'cond', 'Type': 'type(calibration_conditions)', 'Dimensions': 'allocatable', 'Swat_codetype': 'in_chg'}"
codes.bsn,3,24,i_fpwet,"{'Line in File': '3', 'Position in File': '24', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'bsn_cc', 'Component': 'i_fpwet', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': 'in_basin'}",{}
codes.bsn,3,24,qual2e,{},"{'Line in File': '3', 'Position in File': '24', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'bsn_cc', 'Component': 'qual2e', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': 'in_basin'}"
codes.bsn,3,26,idc_till,{},"{'Line in File': '3', 'Position in File': '26', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'bsn_cc', 'Component': 'idc_till', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': 'in_basin'}"
codes.bsn,3,4,event,"{'Line in File': '3', 'Position in File': '4', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'bsn_cc', 'Component': 'event', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': 'in_basin'}",{}
codes.bsn,3,4,nam1,{},"{'Line in File': '3', 'Position in File': '4', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'bsn_cc', 'Component': 'nam1', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': 'in_basin'}"
exco.exc,3,1,name,{},"{'Line in File': '3', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'exco_db', 'Component': 'name', 'Type': 'character(len=16)', 'Dimensions': '-', 'Swat_codetype': 'in_exco'}"
exco.exc,3,1,namedum,"{'Line in File': '3', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'namedum', 'Type': 'character(len=16)', 'Dimensions': '-', 'Swat_codetype': '-'}",{}
exco.exc,3,10,no2,"{'Line in File': '3', 'Position in File': '10', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'exco', 'Component': 'no2', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_exco'}",{}
exco.exc,3,11,cbod,"{'Line in File': '3', 'Position in File': '11', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'exco', 'Component': 'cbod', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_exco'}",{}
exco.exc,3,12,dox,"{'Line in File': '3', 'Position in File': '12', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'exco', 'Component': 'dox', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_exco'}",{}
exco.exc,3,13,san,"{'Line in File': '3', 'Position in File': '13', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'exco', 'Component': 'san', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_exco'}",{}
exco.exc,3,14,sil,"{'Line in File': '3', 'Position in File': '14', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'exco', 'Component': 'sil', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_exco'}",{}
exco.exc,3,15,cla,"{'Line in File': '3', 'Position in File': '15', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'exco', 'Component': 'cla', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_exco'}",{}
exco.exc,3,16,sag,"{'Line in File': '3', 'Position in File': '16', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'exco', 'Component': 'sag', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_exco'}",{}
exco.exc,3,17,lag,"{'Line in File': '3', 'Position in File': '17', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'exco', 'Component': 'lag', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_exco'}",{}
exco.exc,3,18,grv,"{'Line in File': '3', 'Position in File': '18', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'exco', 'Component': 'grv', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_exco'}",{}
exco.exc,3,19,temp,"{'Line in File': '3', 'Position in File': '19', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'exco', 'Component': 'temp', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_exco'}",{}
exco.exc,3,2,flo,"{'Line in File': '3', 'Position in File': '2', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'exco', 'Component': 'flo', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_exco'}",{}
exco.exc,3,2,om_file,{},"{'Line in File': '3', 'Position in File': '2', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'exco_db', 'Component': 'om_file', 'Type': 'character(len=16)', 'Dimensions': '-', 'Swat_codetype': 'in_exco'}"
exco.exc,3,3,pest_file,{},"{'Line in File': '3', 'Position in File': '3', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'exco_db', 'Component': 'pest_file', 'Type': 'character(len=16)', 'Dimensions': '-', 'Swat_codetype': 'in_exco'}"
exco.exc,3,3,sed,"{'Line in File': '3', 'Position in File': '3', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'exco', 'Component': 'sed', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_exco'}",{}
exco.exc,3,4,orgn,"{'Line in File': '3', 'Position in File': '4', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'exco', 'Component': 'orgn', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_exco'}",{}
exco.exc,3,4,path_file,{},"{'Line in File': '3', 'Position in File': '4', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'exco_db', 'Component': 'path_file', 'Type': 'character(len=16)', 'Dimensions': '-', 'Swat_codetype': 'in_exco'}"
exco.exc,3,5,hmet_file,{},"{'Line in File': '3', 'Position in File': '5', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'exco_db', 'Component': 'hmet_file', 'Type': 'character(len=16)', 'Dimensions': '-', 'Swat_codetype': 'in_exco'}"
exco.exc,3,5,sedp,"{'Line in File': '3', 'Position in File': '5', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'exco', 'Component': 'sedp', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_exco'}",{}
exco.exc,3,6,no3,"{'Line in File': '3', 'Position in File': '6', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'exco', 'Component': 'no3', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_exco'}",{}
exco.exc,3,6,salts_file,{},"{'Line in File': '3', 'Position in File': '6', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'exco_db', 'Component': 'salts_file', 'Type': 'character(len=16)', 'Dimensions': '-', 'Swat_codetype': 'in_exco'}"
exco.exc,3,7,solp,"{'Line in File': '3', 'Position in File': '7', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'exco', 'Component': 'solp', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_exco'}",{}
exco.exc,3,8,chla,"{'Line in File': '3', 'Position in File': '8', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'exco', 'Component': 'chla', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_exco'}",{}
exco.exc,3,9,nh3,"{'Line in File': '3', 'Position in File': '9', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'exco', 'Component': 'nh3', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_exco'}",{}
file.cio,32,1,line_buffer,{},"{'Line in File': '32', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'line_buffer', 'Type': 'character(len=512)', 'Dimensions': '-', 'Swat_codetype': '-'}"
flo_con.dtl,5,1,name,"{'Line in File': '5', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'dtbl_flo', 'Component': 'name', 'Type': 'character(len=25)', 'Dimensions': '-', 'Swat_codetype': 'in_cond'}","{'Line in File': '5', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'dtbl_flo', 'Component': 'name', 'Type': 'character(len=40)', 'Dimensions': '-', 'Swat_codetype': 'in_cond'}"
gwflow.chancells,4,1,cell_ID,"{'Line in File': '4', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'cell_ID', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': 'cell_ID'}","{'Line in File': '4', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'cell_ID', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': '-'}"
gwflow.chancells,4,2,bed_elev,"{'Line in File': '4', 'Position in File': '2', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'bed_elev', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'bed_elev'}","{'Line in File': '4', 'Position in File': '2', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'bed_elev', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': '-'}"
gwflow.chancells,4,3,channel,"{'Line in File': '4', 'Position in File': '3', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'channel', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': 'channel'}","{'Line in File': '4', 'Position in File': '3', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'channel', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': '-'}"
gwflow.chancells,4,4,chan_length,"{'Line in File': '4', 'Position in File': '4', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'chan_length', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'chan_length'}","{'Line in File': '4', 'Position in File': '4', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'chan_length', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': '-'}"
gwflow.chancells,4,5,chan_zone,"{'Line in File': '4', 'Position in File': '5', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'chan_zone', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': 'chan_zone'}","{'Line in File': '4', 'Position in File': '5', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'chan_zone', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': '-'}"
gwflow.input,10,1,gw_satx_flag,"{'Line in File': '10', 'Position in File': '1', 'Condition': 'elseif (grid_type == ""unstructured"")', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'gw_satx_flag', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': 'gw_satx_flag'}","{'Line in File': '10', 'Position in File': '1', 'Condition': 'else', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'gw_satx_flag', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': 'gw_satx_flag'}"
gwflow.input,11,1,gw_pumpex_flag,"{'Line in File': '11', 'Position in File': '1', 'Condition': 'elseif (grid_type == ""unstructured"")', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'gw_pumpex_flag', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': 'gw_pumpex_flag'}","{'Line in File': '11', 'Position in File': '1', 'Condition': 'else', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'gw_pumpex_flag', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': 'gw_pumpex_flag'}"
gwflow.input,12,1,gw_tile_flag,"{'Line in File': '12', 'Position in File': '1', 'Condition': 'elseif (grid_type == ""unstructured"")', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'gw_tile_flag', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': 'gw_tile_flag'}","{'Line in File': '12', 'Position in File': '1', 'Condition': 'else', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'gw_tile_flag', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': 'gw_tile_flag'}"
gwflow.input,13,1,gw_res_flag,"{'Line in File': '13', 'Position in File': '1', 'Condition': 'elseif (grid_type == ""unstructured"")', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'gw_res_flag', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': 'gw_res_flag'}","{'Line in File': '13', 'Position in File': '1', 'Condition': 'else', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'gw_res_flag', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': 'gw_res_flag'}"
gwflow.input,14,1,gw_wet_flag,"{'Line in File': '14', 'Position in File': '1', 'Condition': 'elseif (grid_type == ""unstructured"")', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'gw_wet_flag', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': 'gw_wet_flag'}","{'Line in File': '14', 'Position in File': '1', 'Condition': 'else', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'gw_wet_flag', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': 'gw_wet_flag'}"
gwflow.input,15,1,gw_fp_flag,"{'Line in File': '15', 'Position in File': '1', 'Condition': 'elseif (grid_type == ""unstructured"")', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'gw_fp_flag', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': 'gw_fp_flag'}","{'Line in File': '15', 'Position in File': '1', 'Condition': 'else', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'gw_fp_flag', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': 'gw_fp_flag'}"
gwflow.input,16,1,gw_canal_flag,"{'Line in File': '16', 'Position in File': '1', 'Condition': 'elseif (grid_type == ""unstructured"")', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'gw_canal_flag', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': 'gw_canal_flag'}","{'Line in File': '16', 'Position in File': '1', 'Condition': 'else', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'gw_canal_flag', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': 'gw_canal_flag'}"
gwflow.input,17,1,gw_solute_flag,"{'Line in File': '17', 'Position in File': '1', 'Condition': 'elseif (grid_type == ""unstructured"")', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'gw_solute_flag', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': 'gw_solute_flag'}","{'Line in File': '17', 'Position in File': '1', 'Condition': 'else', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'gw_solute_flag', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': 'gw_solute_flag'}"
