Unique_ID,Broad_Classification,SWAT_File,database_table,DATABASE_FIELD_NAME,SWAT_Header_Name,Text_File_Structure,Position_in_File,Line_in_file,Swat_code_type,SWAT_Code_Variable_Name,Description,Core,Units,Data_Type,Minimum_Range,Maximum_Range,Default_Value,Use_in_DB,Source_Module,Is_Local_Variable
603,BASIN,codes.bsn,codes_bsn,pco%pw_lsu%a,pco%pw_lsu%a,unique,5,51,derived_type,pco%pw_lsu%a,pco%pw_lsu%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
604,BASIN,codes.bsn,codes_bsn,name,name,unique,1,53,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
605,BASIN,codes.bsn,codes_bsn,pco%wb_hru%d,pco%wb_hru%d,unique,2,53,derived_type,pco%wb_hru%d,pco%wb_hru%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
606,BASIN,codes.bsn,codes_bsn,pco%wb_hru%m,pco%wb_hru%m,unique,3,53,derived_type,pco%wb_hru%m,pco%wb_hru%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
607,BASIN,codes.bsn,codes_bsn,pco%wb_hru%y,pco%wb_hru%y,unique,4,53,derived_type,pco%wb_hru%y,pco%wb_hru%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
608,BASIN,codes.bsn,codes_bsn,pco%wb_hru%a,pco%wb_hru%a,unique,5,53,derived_type,pco%wb_hru%a,pco%wb_hru%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
609,BASIN,codes.bsn,codes_bsn,name,name,unique,1,55,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
610,BASIN,codes.bsn,codes_bsn,pco%nb_hru%d,pco%nb_hru%d,unique,2,55,derived_type,pco%nb_hru%d,pco%nb_hru%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
611,BASIN,codes.bsn,codes_bsn,pco%nb_hru%m,pco%nb_hru%m,unique,3,55,derived_type,pco%nb_hru%m,pco%nb_hru%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
612,BASIN,codes.bsn,codes_bsn,pco%nb_hru%y,pco%nb_hru%y,unique,4,55,derived_type,pco%nb_hru%y,pco%nb_hru%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
613,BASIN,codes.bsn,codes_bsn,pco%nb_hru%a,pco%nb_hru%a,unique,5,55,derived_type,pco%nb_hru%a,pco%nb_hru%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
614,BASIN,codes.bsn,codes_bsn,name,name,unique,1,57,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
615,BASIN,codes.bsn,codes_bsn,pco%ls_hru%d,pco%ls_hru%d,unique,2,57,derived_type,pco%ls_hru%d,pco%ls_hru%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
616,BASIN,codes.bsn,codes_bsn,pco%ls_hru%m,pco%ls_hru%m,unique,3,57,derived_type,pco%ls_hru%m,pco%ls_hru%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
617,BASIN,codes.bsn,codes_bsn,pco%ls_hru%y,pco%ls_hru%y,unique,4,57,derived_type,pco%ls_hru%y,pco%ls_hru%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
618,BASIN,codes.bsn,codes_bsn,pco%ls_hru%a,pco%ls_hru%a,unique,5,57,derived_type,pco%ls_hru%a,pco%ls_hru%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
619,BASIN,codes.bsn,codes_bsn,name,name,unique,1,59,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
620,BASIN,codes.bsn,codes_bsn,pco%pw_hru%d,pco%pw_hru%d,unique,2,59,derived_type,pco%pw_hru%d,pco%pw_hru%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
621,BASIN,codes.bsn,codes_bsn,pco%pw_hru%m,pco%pw_hru%m,unique,3,59,derived_type,pco%pw_hru%m,pco%pw_hru%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
622,BASIN,codes.bsn,codes_bsn,pco%pw_hru%y,pco%pw_hru%y,unique,4,59,derived_type,pco%pw_hru%y,pco%pw_hru%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
623,BASIN,codes.bsn,codes_bsn,pco%pw_hru%a,pco%pw_hru%a,unique,5,59,derived_type,pco%pw_hru%a,pco%pw_hru%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
624,BASIN,codes.bsn,codes_bsn,name,name,unique,1,61,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
625,BASIN,codes.bsn,codes_bsn,pco%wb_sd%d,pco%wb_sd%d,unique,2,61,derived_type,pco%wb_sd%d,pco%wb_sd%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
626,BASIN,codes.bsn,codes_bsn,pco%wb_sd%m,pco%wb_sd%m,unique,3,61,derived_type,pco%wb_sd%m,pco%wb_sd%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
627,BASIN,codes.bsn,codes_bsn,pco%wb_sd%y,pco%wb_sd%y,unique,4,61,derived_type,pco%wb_sd%y,pco%wb_sd%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
628,BASIN,codes.bsn,codes_bsn,pco%wb_sd%a,pco%wb_sd%a,unique,5,61,derived_type,pco%wb_sd%a,pco%wb_sd%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
629,BASIN,codes.bsn,codes_bsn,name,name,unique,1,63,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
630,BASIN,codes.bsn,codes_bsn,pco%nb_sd%d,pco%nb_sd%d,unique,2,63,derived_type,pco%nb_sd%d,pco%nb_sd%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
631,BASIN,codes.bsn,codes_bsn,pco%nb_sd%m,pco%nb_sd%m,unique,3,63,derived_type,pco%nb_sd%m,pco%nb_sd%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
632,BASIN,codes.bsn,codes_bsn,pco%nb_sd%y,pco%nb_sd%y,unique,4,63,derived_type,pco%nb_sd%y,pco%nb_sd%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
633,BASIN,codes.bsn,codes_bsn,pco%nb_sd%a,pco%nb_sd%a,unique,5,63,derived_type,pco%nb_sd%a,pco%nb_sd%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
634,BASIN,codes.bsn,codes_bsn,name,name,unique,1,65,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
635,BASIN,codes.bsn,codes_bsn,pco%ls_sd%d,pco%ls_sd%d,unique,2,65,derived_type,pco%ls_sd%d,pco%ls_sd%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
636,BASIN,codes.bsn,codes_bsn,pco%ls_sd%m,pco%ls_sd%m,unique,3,65,derived_type,pco%ls_sd%m,pco%ls_sd%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
637,BASIN,codes.bsn,codes_bsn,pco%ls_sd%y,pco%ls_sd%y,unique,4,65,derived_type,pco%ls_sd%y,pco%ls_sd%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
638,BASIN,codes.bsn,codes_bsn,pco%ls_sd%a,pco%ls_sd%a,unique,5,65,derived_type,pco%ls_sd%a,pco%ls_sd%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
639,BASIN,codes.bsn,codes_bsn,name,name,unique,1,67,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
640,BASIN,codes.bsn,codes_bsn,pco%pw_sd%d,pco%pw_sd%d,unique,2,67,derived_type,pco%pw_sd%d,pco%pw_sd%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
641,BASIN,codes.bsn,codes_bsn,pco%pw_sd%m,pco%pw_sd%m,unique,3,67,derived_type,pco%pw_sd%m,pco%pw_sd%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
642,BASIN,codes.bsn,codes_bsn,pco%pw_sd%y,pco%pw_sd%y,unique,4,67,derived_type,pco%pw_sd%y,pco%pw_sd%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
643,BASIN,codes.bsn,codes_bsn,pco%pw_sd%a,pco%pw_sd%a,unique,5,67,derived_type,pco%pw_sd%a,pco%pw_sd%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
644,BASIN,codes.bsn,codes_bsn,name,name,unique,1,69,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
645,BASIN,codes.bsn,codes_bsn,pco%chan%d,pco%chan%d,unique,2,69,derived_type,pco%chan%d,pco%chan%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
646,BASIN,codes.bsn,codes_bsn,pco%chan%m,pco%chan%m,unique,3,69,derived_type,pco%chan%m,pco%chan%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
647,BASIN,codes.bsn,codes_bsn,pco%chan%y,pco%chan%y,unique,4,69,derived_type,pco%chan%y,pco%chan%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
648,BASIN,codes.bsn,codes_bsn,pco%chan%a,pco%chan%a,unique,5,69,derived_type,pco%chan%a,pco%chan%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
649,BASIN,codes.bsn,codes_bsn,name,name,unique,1,71,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
650,BASIN,codes.bsn,codes_bsn,pco%sd_chan%d,pco%sd_chan%d,unique,2,71,derived_type,pco%sd_chan%d,pco%sd_chan%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
651,BASIN,codes.bsn,codes_bsn,pco%sd_chan%m,pco%sd_chan%m,unique,3,71,derived_type,pco%sd_chan%m,pco%sd_chan%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
652,BASIN,codes.bsn,codes_bsn,pco%sd_chan%y,pco%sd_chan%y,unique,4,71,derived_type,pco%sd_chan%y,pco%sd_chan%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
653,BASIN,codes.bsn,codes_bsn,pco%sd_chan%a,pco%sd_chan%a,unique,5,71,derived_type,pco%sd_chan%a,pco%sd_chan%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
654,BASIN,codes.bsn,codes_bsn,name,name,unique,1,73,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
655,BASIN,codes.bsn,codes_bsn,pco%aqu%d,pco%aqu%d,unique,2,73,derived_type,pco%aqu%d,pco%aqu%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
656,BASIN,codes.bsn,codes_bsn,pco%aqu%m,pco%aqu%m,unique,3,73,derived_type,pco%aqu%m,pco%aqu%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
657,BASIN,codes.bsn,codes_bsn,pco%aqu%y,pco%aqu%y,unique,4,73,derived_type,pco%aqu%y,pco%aqu%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
658,BASIN,codes.bsn,codes_bsn,pco%aqu%a,pco%aqu%a,unique,5,73,derived_type,pco%aqu%a,pco%aqu%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
659,BASIN,codes.bsn,codes_bsn,name,name,unique,1,75,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
660,BASIN,codes.bsn,codes_bsn,pco%res%d,pco%res%d,unique,2,75,derived_type,pco%res%d,pco%res%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
661,BASIN,codes.bsn,codes_bsn,pco%res%m,pco%res%m,unique,3,75,derived_type,pco%res%m,pco%res%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
662,BASIN,codes.bsn,codes_bsn,pco%res%y,pco%res%y,unique,4,75,derived_type,pco%res%y,pco%res%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
663,BASIN,codes.bsn,codes_bsn,pco%res%a,pco%res%a,unique,5,75,derived_type,pco%res%a,pco%res%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
664,BASIN,codes.bsn,codes_bsn,name,name,unique,1,77,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
665,BASIN,codes.bsn,codes_bsn,pco%recall%d,pco%recall%d,unique,2,77,derived_type,pco%recall%d,pco%recall%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
666,BASIN,codes.bsn,codes_bsn,pco%recall%m,pco%recall%m,unique,3,77,derived_type,pco%recall%m,pco%recall%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
667,BASIN,codes.bsn,codes_bsn,pco%recall%y,pco%recall%y,unique,4,77,derived_type,pco%recall%y,pco%recall%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
668,BASIN,codes.bsn,codes_bsn,pco%recall%a,pco%recall%a,unique,5,77,derived_type,pco%recall%a,pco%recall%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
669,BASIN,codes.bsn,codes_bsn,name,name,unique,1,79,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
670,BASIN,codes.bsn,codes_bsn,pco%hyd%d,pco%hyd%d,unique,2,79,derived_type,pco%hyd%d,pco%hyd%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
671,BASIN,codes.bsn,codes_bsn,pco%hyd%m,pco%hyd%m,unique,3,79,derived_type,pco%hyd%m,pco%hyd%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
672,BASIN,codes.bsn,codes_bsn,pco%hyd%y,pco%hyd%y,unique,4,79,derived_type,pco%hyd%y,pco%hyd%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
673,BASIN,codes.bsn,codes_bsn,pco%hyd%a,pco%hyd%a,unique,5,79,derived_type,pco%hyd%a,pco%hyd%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
674,BASIN,codes.bsn,codes_bsn,name,name,unique,1,81,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
675,BASIN,codes.bsn,codes_bsn,pco%ru%d,pco%ru%d,unique,2,81,derived_type,pco%ru%d,pco%ru%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
676,BASIN,codes.bsn,codes_bsn,pco%ru%m,pco%ru%m,unique,3,81,derived_type,pco%ru%m,pco%ru%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
677,BASIN,codes.bsn,codes_bsn,pco%ru%y,pco%ru%y,unique,4,81,derived_type,pco%ru%y,pco%ru%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
678,BASIN,codes.bsn,codes_bsn,pco%ru%a,pco%ru%a,unique,5,81,derived_type,pco%ru%a,pco%ru%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
679,BASIN,codes.bsn,codes_bsn,name,name,unique,1,83,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
680,BASIN,codes.bsn,codes_bsn,pco%pest%d,pco%pest%d,unique,2,83,derived_type,pco%pest%d,pco%pest%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
681,BASIN,codes.bsn,codes_bsn,pco%pest%m,pco%pest%m,unique,3,83,derived_type,pco%pest%m,pco%pest%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
682,BASIN,codes.bsn,codes_bsn,pco%pest%y,pco%pest%y,unique,4,83,derived_type,pco%pest%y,pco%pest%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
683,BASIN,codes.bsn,codes_bsn,pco%pest%a,pco%pest%a,unique,5,83,derived_type,pco%pest%a,pco%pest%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
684,BASIN,codes.bsn,codes_bsn,name,name,unique,1,85,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
685,BASIN,codes.bsn,codes_bsn,pco%salt_basin%d,pco%salt_basin%d,unique,2,85,derived_type,pco%salt_basin%d,pco%salt_basin%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
686,BASIN,codes.bsn,codes_bsn,pco%salt_basin%m,pco%salt_basin%m,unique,3,85,derived_type,pco%salt_basin%m,pco%salt_basin%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
687,BASIN,codes.bsn,codes_bsn,pco%salt_basin%y,pco%salt_basin%y,unique,4,85,derived_type,pco%salt_basin%y,pco%salt_basin%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
688,BASIN,codes.bsn,codes_bsn,pco%salt_basin%a,pco%salt_basin%a,unique,5,85,derived_type,pco%salt_basin%a,pco%salt_basin%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
689,BASIN,codes.bsn,codes_bsn,name,name,unique,1,87,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
690,BASIN,codes.bsn,codes_bsn,pco%salt_hru%d,pco%salt_hru%d,unique,2,87,derived_type,pco%salt_hru%d,pco%salt_hru%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
691,BASIN,codes.bsn,codes_bsn,pco%salt_hru%m,pco%salt_hru%m,unique,3,87,derived_type,pco%salt_hru%m,pco%salt_hru%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
692,BASIN,codes.bsn,codes_bsn,pco%salt_hru%y,pco%salt_hru%y,unique,4,87,derived_type,pco%salt_hru%y,pco%salt_hru%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
693,BASIN,codes.bsn,codes_bsn,pco%salt_hru%a,pco%salt_hru%a,unique,5,87,derived_type,pco%salt_hru%a,pco%salt_hru%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
694,BASIN,codes.bsn,codes_bsn,name,name,unique,1,89,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
695,BASIN,codes.bsn,codes_bsn,pco%salt_ru%d,pco%salt_ru%d,unique,2,89,derived_type,pco%salt_ru%d,pco%salt_ru%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
696,BASIN,codes.bsn,codes_bsn,pco%salt_ru%m,pco%salt_ru%m,unique,3,89,derived_type,pco%salt_ru%m,pco%salt_ru%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
697,BASIN,codes.bsn,codes_bsn,pco%salt_ru%y,pco%salt_ru%y,unique,4,89,derived_type,pco%salt_ru%y,pco%salt_ru%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
698,BASIN,codes.bsn,codes_bsn,pco%salt_ru%a,pco%salt_ru%a,unique,5,89,derived_type,pco%salt_ru%a,pco%salt_ru%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
699,BASIN,codes.bsn,codes_bsn,name,name,unique,1,91,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
700,BASIN,codes.bsn,codes_bsn,pco%salt_aqu%d,pco%salt_aqu%d,unique,2,91,derived_type,pco%salt_aqu%d,pco%salt_aqu%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
701,BASIN,codes.bsn,codes_bsn,pco%salt_aqu%m,pco%salt_aqu%m,unique,3,91,derived_type,pco%salt_aqu%m,pco%salt_aqu%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
702,BASIN,codes.bsn,codes_bsn,pco%salt_aqu%y,pco%salt_aqu%y,unique,4,91,derived_type,pco%salt_aqu%y,pco%salt_aqu%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
703,BASIN,codes.bsn,codes_bsn,pco%salt_aqu%a,pco%salt_aqu%a,unique,5,91,derived_type,pco%salt_aqu%a,pco%salt_aqu%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
704,BASIN,codes.bsn,codes_bsn,name,name,unique,1,93,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
705,BASIN,codes.bsn,codes_bsn,pco%salt_chn%d,pco%salt_chn%d,unique,2,93,derived_type,pco%salt_chn%d,pco%salt_chn%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
706,BASIN,codes.bsn,codes_bsn,pco%salt_chn%m,pco%salt_chn%m,unique,3,93,derived_type,pco%salt_chn%m,pco%salt_chn%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
707,BASIN,codes.bsn,codes_bsn,pco%salt_chn%y,pco%salt_chn%y,unique,4,93,derived_type,pco%salt_chn%y,pco%salt_chn%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
708,BASIN,codes.bsn,codes_bsn,pco%salt_chn%a,pco%salt_chn%a,unique,5,93,derived_type,pco%salt_chn%a,pco%salt_chn%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
709,BASIN,codes.bsn,codes_bsn,name,name,unique,1,95,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
710,BASIN,codes.bsn,codes_bsn,pco%salt_res%d,pco%salt_res%d,unique,2,95,derived_type,pco%salt_res%d,pco%salt_res%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
711,BASIN,codes.bsn,codes_bsn,pco%salt_res%m,pco%salt_res%m,unique,3,95,derived_type,pco%salt_res%m,pco%salt_res%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
712,BASIN,codes.bsn,codes_bsn,pco%salt_res%y,pco%salt_res%y,unique,4,95,derived_type,pco%salt_res%y,pco%salt_res%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
713,BASIN,codes.bsn,codes_bsn,pco%salt_res%a,pco%salt_res%a,unique,5,95,derived_type,pco%salt_res%a,pco%salt_res%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
714,BASIN,codes.bsn,codes_bsn,name,name,unique,1,97,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
715,BASIN,codes.bsn,codes_bsn,pco%salt_wet%d,pco%salt_wet%d,unique,2,97,derived_type,pco%salt_wet%d,pco%salt_wet%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
716,BASIN,codes.bsn,codes_bsn,pco%salt_wet%m,pco%salt_wet%m,unique,3,97,derived_type,pco%salt_wet%m,pco%salt_wet%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
717,BASIN,codes.bsn,codes_bsn,pco%salt_wet%y,pco%salt_wet%y,unique,4,97,derived_type,pco%salt_wet%y,pco%salt_wet%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
718,BASIN,codes.bsn,codes_bsn,pco%salt_wet%a,pco%salt_wet%a,unique,5,97,derived_type,pco%salt_wet%a,pco%salt_wet%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
719,BASIN,codes.bsn,codes_bsn,name,name,unique,1,99,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
720,BASIN,codes.bsn,codes_bsn,pco%cs_basin%d,pco%cs_basin%d,unique,2,99,derived_type,pco%cs_basin%d,pco%cs_basin%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
721,BASIN,codes.bsn,codes_bsn,pco%cs_basin%m,pco%cs_basin%m,unique,3,99,derived_type,pco%cs_basin%m,pco%cs_basin%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
722,BASIN,codes.bsn,codes_bsn,pco%cs_basin%y,pco%cs_basin%y,unique,4,99,derived_type,pco%cs_basin%y,pco%cs_basin%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
723,BASIN,codes.bsn,codes_bsn,pco%cs_basin%a,pco%cs_basin%a,unique,5,99,derived_type,pco%cs_basin%a,pco%cs_basin%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
724,BASIN,codes.bsn,codes_bsn,name,name,unique,1,101,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
725,BASIN,codes.bsn,codes_bsn,pco%cs_hru%d,pco%cs_hru%d,unique,2,101,derived_type,pco%cs_hru%d,pco%cs_hru%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
